longitude,latitude,objectid,inckey,coldetkey,reportno,status,addrtype,intkey,location,exceptrsncode,exceptrsndesc,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,sdotcolnum,speeding,st_colcode,st_coldesc,seglanekey,crosswalkkey,hitparkedcar,seriousinjuries
-122.318733789318,47.6787545307579,196918,264528,265308,3705687,Matched,Block,,NE 69TH ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-01-08 00:00:00+00,1/8/2018 10:32:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Raining,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.336413852585,47.6878123914637,196921,263760,264540,3703112,Matched,Block,,WALLINGFORD AVE N BETWEEN N 80TH ST AND N 82ND ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-03 00:00:00+00,1/3/2018 5:45:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.317363688039,47.6689754692034,196925,264526,265306,3702218,Matched,Block,,ROOSEVELT WAY NE BETWEEN NE 55TH ST AND NE 56TH ST, ,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,2018-01-09 00:00:00+00,1/9/2018 5:30:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Unknown,Unknown,Unknown,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,True,0
-122.309622048387,47.5992353727283,196929,263759,264539,3702303,Matched,Block,,S JACKSON ST BETWEEN 17TH AVE S AND 18TH AVE S, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-01-02 00:00:00+00,1/2/2018 12:19:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights Off,,,,23.0,From same direction - all others,0,0,False,0
-122.285192827899,47.5451653587089,196934,265640,266440,3764724,Matched,Block,,M L KING JR WR WAY S BETWEEN S GRAHAM ST AND S MORGAN ST, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-01-11 00:00:00+00,1/11/2018 3:45:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dark - Street Lights On,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.333537243487,47.5992038599988,196935,267010,267790,3764515,Matched,Block,,S JACKSON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-01-23 00:00:00+00,1/23/2018 5:30:00 PM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Raining,Wet,Dusk,,,,50.0,Fixed object,0,0,False,0
-122.333271206565,47.6039642501437,196936,264557,265337,E756245,Matched,Block,,COLUMBIA ST BETWEEN 2ND AVE AND 3RD AVE, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-05 00:00:00+00,1/5/2018 3:49:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Dusk,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.363337480318,47.5638141005691,196937,266557,267337,E759456,Matched,Block,,DELRIDGE WAY SW BETWEEN SW GENESEE ST AND SW OREGON ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-12 00:00:00+00,1/12/2018 7:25:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.333823293297,47.6185159080059,196938,265657,266457,3784821,Matched,Block,,DENNY WAY BETWEEN FAIRVIEW AVE AND MINOR AVE, ,,2,Injury Collision,Sideswipe,3,0,0,2,1,0,2018-01-11 00:00:00+00,1/11/2018 6:21:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Dark - Street Lights On,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.287066731952,47.5860115466321,196939,265245,266016,E758381,Matched,Block,,LAKESIDE AVE S BETWEEN 36TH AVE S AND LAKE WASHINGTON BLVD S, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-14 00:00:00+00,1/14/2018 1:16:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.292075083758,47.7173299171222,196942,265240,266011,E758375,Matched,Block,,NE 123RD ST BETWEEN 33RD AVE NE AND 35TH AVE NE, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-01-13 00:00:00+00,1/13/2018 12:37:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.320762378176,47.6129633627869,196943,266519,267299,3702309,Matched,Intersection,29757.0,BROADWAY AND E UNION ST, ,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,2018-01-20 00:00:00+00,1/20/2018 7:32:00 PM,At Intersection (but not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,19.0,One car entering parked position,0,0,False,0
-122.283478388102,47.5415732755157,196944,265679,266479,3818400,Matched,Block,,M L KING JR WR WAY S BETWEEN S HOLLY ST AND S WILLOW ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-01-11 00:00:00+00,1/11/2018 5:05:00 AM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,True,False,Raining,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.37949065256,47.6906008075325,196945,264531,265311,3738978,Matched,Block,,NW 85TH ST BETWEEN 17TH AVE NW AND 18TH AVE NW, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-01-08 00:00:00+00,1/8/2018 6:32:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.300618953888,47.6685257478334,196946,265243,266014,E758378,Matched,Intersection,25939.0,25TH AVE NE AND NE 55TH ST, ,,2,Injury Collision,Pedestrian,3,1,0,1,1,0,2018-01-12 00:00:00+00,1/12/2018 5:17:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Raining,Wet,Dark - Street Lights On,True,,,2.0,Vehicle turning left hits pedestrian,0,0,False,0
-122.394509011161,47.668647938882,196947,266577,267357,3705901,Matched,Intersection,25225.0,NW 54TH ST AND NW MARKET ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-01-19 00:00:00+00,1/19/2018 7:34:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Overcast,Dry,Dark - Street Lights On,True,,,0.0,Vehicle going straight hits pedestrian,0,0,False,0
-122.300804508888,47.610019297466,196948,265641,266441,3774121,Matched,Block,,E MARION ST BETWEEN 24TH AVE AND 25TH AVE, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-14 00:00:00+00,1/14/2018 10:15:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.344784335885,47.5172998230453,196949,264558,265338,3742200,Matched,Block,,SW ROXBURY ST BETWEEN 7TH W AVE SW AND 8TH AVE SW, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,2018-01-09 00:00:00+00,1/9/2018 3:29:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Dusk,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.29511873224,47.5399788871781,196950,265677,266477,3818317,Matched,Block,,S FRONTENAC ST BETWEEN 28TH AVE S AND 30TH AVE S, ,,1,Property Damage Only Collision,Parked Car,5,0,0,2,0,0,2018-01-14 00:00:00+00,1/14/2018 10:00:00 PM,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,True,32.0,One parked--one moving,0,0,True,0
-122.334161927051,47.6261660474621,196951,265246,266017,3753782,Matched,Block,,FAIRVIEW AVE N BETWEEN VALLEY UPPER ST AND FAIRVIEW PL N, ,,1,Property Damage Only Collision,Pedestrian,2,0,1,1,0,0,2018-01-10 00:00:00+00,1/10/2018 7:47:00 AM,Mid-Block (not related to intersection),56,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,False,Overcast,Dry,Dawn,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,False,0
-122.376400103014,47.546503978988,196952,266580,267360,3742139,Matched,Intersection,32842.0,35TH AVE SW AND SW GRAHAM ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-01-18 00:00:00+00,1/18/2018 11:18:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Wet,Dark - Street Lights On,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.289225104138,47.6608421173417,196955,266537,267317,E759455,Matched,Block,,36TH AVE NE BETWEEN NE 44TH ST AND NE 45TH ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-01-05 00:00:00+00,1/5/2018 10:17:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Raining,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.296149320387,47.6226648814704,196956,265642,266442,E758718,Matched,Block,,M L KING JR WAY E BETWEEN E HARRISON ST AND E ARTHUR PL, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-09 00:00:00+00,1/9/2018 1:15:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Raining,Wet,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.269989579991,47.5309669850167,196957,265680,266480,3818429,Matched,Block,,RAINIER AVE S BETWEEN S KENYON ST AND S ELMGROVE ST, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,2018-01-16 00:00:00+00,1/16/2018 12:52:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.332869486558,47.7231973322971,196958,265244,266015,E758379,Matched,Block,,N 130TH ST BETWEEN MERIDIAN AVE N AND CORLISS AVE N, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,2018-01-13 00:00:00+00,1/13/2018 3:30:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.331575533278,47.5996222895454,196959,266578,267358,3726117,Matched,Block,,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-01-19 00:00:00+00,1/19/2018 11:52:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,23.0,From same direction - all others,0,0,False,0
-122.324617180217,47.7086028146454,196960,264529,265309,3707649,Matched,Block,,NE NORTHGATE WAY BETWEEN 3RD AVE NE AND 5TH AVE NE, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-01-09 00:00:00+00,1/9/2018 8:15:00 PM,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,True,Raining,Wet,Dark - Street Lights On,,,,0.0,Vehicle going straight hits pedestrian,0,0,False,0
-122.391670404671,47.5919811373292,196961,265239,266010,E758405,Matched,Block,,ALKI AVE SW BETWEEN SW JERSEY ST AND SW ARKANSAS ST, ,,2,Injury Collision,Left Turn,3,0,0,2,1,0,2018-01-14 00:00:00+00,1/14/2018 12:16:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,15.0,From same direction - one left turn - one straight,0,0,False,0
-122.309935116091,47.59379007488,196962,266518,267298,3702308,Matched,Block,,RAINIER AVE S BETWEEN S CHARLES S ST AND S NORMAN ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-20 00:00:00+00,1/20/2018 5:00:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.366001730798,47.6869363577533,196964,265242,266013,E758377,Matched,Intersection,24137.0,8TH AVE NW AND NW 80TH ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-01-11 00:00:00+00,1/11/2018 5:18:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Dark - Street Lights On,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.333003304053,47.6236909752962,196969,267715,268495,E761097,Matched,Block,,MINOR AVE N BETWEEN REPUBLICAN ST AND MERCER ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-21 00:00:00+00,1/21/2018 4:00:00 PM,Mid-Block (not related to intersection),0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Unknown,Unknown,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.324653839151,47.604608300271,197207,265305,266104,3702220,Matched,Block,,JEFFERSON ST BETWEEN DEAD END 2 AND 9TH AVE, ,,2,Injury Collision,Parked Car,3,0,0,2,1,0,2018-01-11 00:00:00+00,1/11/2018 3:27:00 PM,Driveway Junction,14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Wet,Daylight,,,,20.0,One car leaving parked position,0,0,False,0
-122.278345221177,47.5700206285808,196976,267711,268491,3818655,Matched,Block,,LAKE WASHINGTON BLVD S BETWEEN 43RD AVE S AND 46TH AVE S, ,,2,Injury Collision,Other,1,0,0,1,1,0,2018-01-25 00:00:00+00,1/25/2018 5:03:00 AM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Overcast,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.298061791528,47.5876070445088,196978,267710,268490,3818591,Matched,Block,,M L KING JR WAY S BETWEEN S MASSACHUSETTS ST AND S GRAND ST, ,,2,Injury Collision,Sideswipe,3,0,0,3,1,0,2018-01-24 00:00:00+00,1/24/2018 7:51:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.352616759942,47.6920443131416,196982,267708,268488,3762349,Matched,Block,,DAYTON AVE N BETWEEN N 86TH ST AND N 87TH ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-25 00:00:00+00,1/25/2018 6:10:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.27195345854,47.5261287544628,196983,267057,267837,3818588,Matched,Block,,S CLOVERDALE ST BETWEEN 48TH AVE S AND 50TH AVE S, ,,1,Property Damage Only Collision,Parked Car,7,0,0,2,0,0,2018-01-23 00:00:00+00,1/23/2018 8:11:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Daylight,,,,20.0,One car leaving parked position,0,0,False,0
-122.327750029671,47.6038023596146,196988,267017,267797,E761429,Matched,Block,,6TH AVE BETWEEN JEFFERSON ST AND JAMES ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-22 00:00:00+00,1/22/2018 6:09:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.379285449846,47.5628722777635,196990,267015,267795,3742328,Matched,Intersection,31926.0,FAUNTLEROY WAY SW AND SW OREGON ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-01-23 00:00:00+00,1/23/2018 5:53:00 PM,At Intersection (but not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.360474317775,47.5255922780593,196992,267014,267794,3742112,Matched,Block,,DELRIDGE WAY SW BETWEEN SW CLOVERDALE ST AND SW TRENTON ST, ,,2,Injury Collision,Parked Car,2,0,0,2,1,0,2018-01-17 00:00:00+00,1/17/2018 8:43:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Dawn,,,,32.0,One parked--one moving,0,0,True,0
-122.333450088436,47.5466407943935,196995,267737,268517,E761570,Matched,Block,,EAST MARGINAL WAY S BETWEEN 1ST AV S BR NB AND S FRONT ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-01-23 00:00:00+00,1/23/2018 12:35:00 PM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Raining,Wet,Daylight,,,True,50.0,Fixed object,0,0,False,0
-122.341007435849,47.6297116571697,196996,267012,267792,3740006,Matched,Intersection,28725.0,HIGHLAND DR AND WESTLAKE AVE N, ,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,2018-01-24 00:00:00+00,1/24/2018 12:19:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Raining,Wet,Dark - Street Lights On,,,,16.0,From same direction - one right turn - one straight,0,0,False,0
-122.298354823519,47.6080004540916,196998,267011,267791,3773940,Matched,Block,,E CHERRY ST BETWEEN 26TH AVE AND 27TH W AVE, ,,1,Property Damage Only Collision,Parked Car,4,0,0,2,0,0,2018-01-22 00:00:00+00,1/22/2018 4:52:00 PM,Driveway Junction,14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,False,0
-122.344784660222,47.6129378066647,197050,263770,264550,3739943,Matched,Block,,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-01-02 00:00:00+00,1/2/2018 5:00:00 PM,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,True,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,True,0
-122.277870931179,47.5515520988809,197064,264617,265397,3764720,Matched,Block,,RAINIER AVE S BETWEEN S FINDLAY ST AND S ORCAS ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-09 00:00:00+00,1/9/2018 3:31:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.314221688613,47.5914747519798,197065,265758,266558,3818580,Matched,Block,,15TH AVE S BETWEEN GOLF DR S AND S ATLANTIC ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-01-15 00:00:00+00,1/15/2018 6:00:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.346306134184,47.6197346506774,197066,264113,264893,E755467,Matched,Intersection,28932.0,JOHN ST AND TAYLOR AVE N, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-01-04 00:00:00+00,1/4/2018 7:53:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.404842573909,47.6798983780058,197067,265297,266077,3754152,Matched,Block,,SEAVIEW AVE NW BETWEEN NW 67TH ST AND NW 75TH ST, ,,3,Fatality Collision,Pedestrian,2,0,1,1,0,1,2018-01-14 00:00:00+00,1/14/2018 4:30:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,False,0
-122.342349601083,47.6245497266159,197068,265257,266037,3578835,Matched,Intersection,28767.0,DEXTER AVE N AND MERCER ST, ,,2,Injury Collision,Rear Ended,4,0,0,2,1,0,2018-01-11 00:00:00+00,1/11/2018 6:29:00 PM,At Intersection (but not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Overcast,Wet,Dark - Street Lights On,,,True,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.358957076799,47.5717175284517,197070,265737,266537,3818553,Matched,Block,,W SEATTLE BR WB OFF RP BETWEEN WEST SEATTLE BR WB AND W SEATTLE BR WB-CHELAN OFF RP, ,,2,Injury Collision,Other,3,0,0,1,2,0,2018-01-12 00:00:00+00,1/12/2018 9:30:00 PM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.374193725779,47.5640755999305,197073,265280,266060,E758539,Matched,Block,,SW AVALON WAY BETWEEN SW GENESEE ST AND 35TH AVE SW, ,,1,Property Damage Only Collision,Parked Car,4,0,0,4,0,0,2018-01-14 00:00:00+00,1/14/2018 7:36:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Wet,Dawn,,,,32.0,One parked--one moving,0,0,False,0
